idx,A,B,C,mu,alpha,ehomo,elumo,egap,R2,zpve,U0,U,H,G,Cv,E
2673,2.05256,0.68459,0.66706,1.9176,78.63,-0.04441,-0.25673,0.21232,1881.4414,0.191181,-611.743543,-611.731673,-611.730728,-611.780766,44.373,-611.934723718
2674,1.82207,0.68356,0.62977,3.658,79.2,-0.02133,-0.25929,0.23796,1944.4848,0.189355,-611.736125,-611.723575,-611.722631,-611.774396,46.029,-611.92548009
2675,1.83677,0.74212,0.60537,1.9811,79.45,-0.02995,-0.25772,0.22777,1916.3916,0.1899,-611.740314,-611.728002,-611.727058,-611.778447,45.574,-611.93021454
2676,1.79158,0.64609,0.62325,2.6658,77.67,-0.04451,-0.2577,0.21319,1994.7679,0.189284,-611.732586,-611.71985,-611.718906,-611.771361,46.33,-611.921870028
2677,1.70907,0.6826,0.58937,4.5353,79.1,-0.03402,-0.25675,0.22273,2017.3627,0.189425,-611.735432,-611.722846,-611.721902,-611.773944,46.215,-611.924856626
2678,1.83327,0.65077,0.54557,2.0126,78.22,-0.04605,-0.25963,0.21358,2085.0932,0.19023,-611.740088,-611.727842,-611.726898,-611.778447,44.963,-611.930318336
2679,1.30491,0.97687,0.67479,1.0308,78.5,-0.03861,-0.25568,0.21707,1785.247,0.189943,-611.73829,-611.72596,-611.725016,-611.776482,45.631,-611.928233664
2680,1.63621,0.68003,0.58012,1.6031,78.9,-0.06107,-0.2547,0.19363,2020.5062,0.190441,-611.736588,-611.724464,-611.72352,-611.774796,45.044,-611.927029127
2681,1.80842,0.60556,0.55171,1.4484,78.85,-0.05934,-0.25463,0.19529,2129.4956,0.190401,-611.743469,-611.731339,-611.730395,-611.781812,44.854,-611.933869315
2682,1.16424,1.08947,0.84222,2.3772,77.24,-0.04837,-0.25644,0.20807,1629.7094,0.189538,-611.725171,-611.7126,-611.711656,-611.762818,46.222,-611.914708741
2683,1.51792,0.81234,0.65361,0.3451,78.88,-0.04965,-0.26356,0.21391,1846.7518,0.191505,-611.748643,-611.736995,-611.736051,-611.785732,44.059,-611.94014793
2685,1.4109,0.88996,0.70368,1.9575,78.36,-0.03031,-0.25534,0.22503,1777.235,0.190362,-611.739844,-611.727782,-611.726838,-611.777409,44.99,-611.930206108
2686,1.66892,0.73236,0.56103,2.2547,79.24,-0.04794,-0.25995,0.21201,2013.975,0.190349,-611.739832,-611.727721,-611.726777,-611.777977,44.985,-611.930180074
2687,1.44083,0.77786,0.69142,4.0362,77.93,-0.02742,-0.24838,0.22096,1850.0562,0.189813,-611.737582,-611.725054,-611.724109,-611.77586,45.841,-611.927394573
2688,1.76107,0.69727,0.61929,3.6097,78.41,-0.03657,-0.24701,0.21044,1951.8608,0.189033,-611.731097,-611.71831,-611.717366,-611.770064,46.262,-611.920129174
2690,2.03202,0.61305,0.56975,3.074,79.47,-0.03978,-0.2505,0.21072,2073.5222,0.190049,-611.741154,-611.728853,-611.727908,-611.779503,45.386,-611.931202831
2691,1.88664,0.67999,0.55466,2.9243,78.78,-0.03764,-0.25986,0.22222,2024.6006,0.190151,-611.736458,-611.72419,-611.723246,-611.774649,45.493,-611.92660944
2692,1.48619,0.76771,0.64444,3.989,78.27,-0.0291,-0.25203,0.22293,1908.7916,0.188941,-611.736167,-611.723141,-611.722197,-611.775661,46.523,-611.925107613
2693,1.29801,0.88836,0.6473,6.2441,78.27,-0.03774,-0.26038,0.22264,1853.2345,0.189363,-611.727228,-611.71468,-611.713736,-611.765759,46.108,-611.91659111
2694,1.94157,0.6465,0.62877,3.306,79.0,-0.04509,-0.25407,0.20898,1971.5073,0.18968,-611.736867,-611.724388,-611.723444,-611.775433,45.548,-611.926546893
2695,2.04932,0.61667,0.57877,2.5308,78.43,-0.04224,-0.25002,0.20778,2066.2824,0.190171,-611.740491,-611.728066,-611.727122,-611.778818,45.513,-611.930662749
2696,1.58845,0.70752,0.60262,4.8041,78.16,-0.0294,-0.2553,0.2259,1984.7601,0.189865,-611.740195,-611.727802,-611.726858,-611.778721,45.502,-611.93006006
2697,1.96613,0.63616,0.50843,2.4963,79.45,-0.03905,-0.26334,0.22429,2152.8232,0.190345,-611.743148,-611.731002,-611.730057,-611.781778,44.964,-611.933492398
2698,1.80583,0.67773,0.63396,1.9972,78.23,-0.05376,-0.25315,0.19939,1956.2776,0.190628,-611.738237,-611.725988,-611.725044,-611.776259,45.177,-611.928864794
2699,1.92646,0.66707,0.51358,2.5998,78.96,-0.04323,-0.26016,0.21693,2113.0304,0.190237,-611.74383,-611.731751,-611.730807,-611.782278,44.921,-611.934066119
2700,1.21754,1.06211,0.77079,3.5185,78.33,-0.0331,-0.25804,0.22494,1684.1764,0.19015,-611.738179,-611.726084,-611.725139,-611.775716,45.146,-611.928329283
2701,1.56272,0.72886,0.67885,3.063,77.93,-0.036,-0.25186,0.21586,1895.1087,0.189429,-611.736616,-611.723839,-611.722895,-611.775635,46.154,-611.926044977
2702,1.52759,0.73672,0.65847,5.029,78.77,-0.03433,-0.25452,0.22019,1907.4073,0.189703,-611.734582,-611.722159,-611.721215,-611.772739,45.985,-611.924284397
2703,1.8933,0.59633,0.57038,5.6607,78.77,-0.02884,-0.25756,0.22872,2112.8012,0.189476,-611.736873,-611.724366,-611.723422,-611.775676,45.688,-611.926349175
2704,1.73122,0.75113,0.59108,1.7395,79.48,-0.03548,-0.25225,0.21677,1946.1836,0.190489,-611.744466,-611.732421,-611.731477,-611.782185,45.025,-611.934955352
2705,1.98051,0.61823,0.56748,3.2474,78.65,-0.03315,-0.25957,0.22642,2078.6475,0.189564,-611.739876,-611.727307,-611.726363,-611.778771,45.891,-611.929440269
2706,1.73633,0.69335,0.60176,5.0723,79.06,-0.02365,-0.25844,0.23479,1978.5068,0.189021,-611.733612,-611.720752,-611.719808,-611.772706,46.496,-611.922632333
2707,2.12137,0.63822,0.56065,3.4122,78.59,-0.03901,-0.25498,0.21597,2046.1822,0.189681,-611.735665,-611.723272,-611.722328,-611.773956,45.559,-611.925345803
2709,1.62792,0.74755,0.64612,3.3845,77.89,-0.03985,-0.24722,0.20737,1895.3337,0.190237,-611.743239,-611.73101,-611.730066,-611.78144,45.413,-611.933475232
2711,1.88844,0.67059,0.55536,3.0149,79.08,-0.04419,-0.25895,0.21476,2031.9376,0.189721,-611.733084,-611.720641,-611.719697,-611.771697,45.784,-611.922804238
2712,1.4491,0.80892,0.63563,1.6168,77.68,-0.04044,-0.26282,0.22238,1881.858,0.189949,-611.736888,-611.724507,-611.723563,-611.775734,45.468,-611.926837037
2713,2.03422,0.6003,0.55015,5.8186,79.22,-0.02418,-0.25592,0.23174,2128.8616,0.189034,-611.735492,-611.722799,-611.721855,-611.774506,46.222,-611.924525965
2715,1.44033,0.89755,0.75953,2.9825,77.73,-0.03277,-0.26403,0.23126,1715.3345,0.190373,-611.736729,-611.724538,-611.723594,-611.774389,45.343,-611.927101976
2716,2.0517,0.65968,0.63149,0.9004,78.94,-0.05509,-0.25526,0.20017,1938.8361,0.191123,-611.747361,-611.735543,-611.734599,-611.784683,44.266,-611.938483999
2717,1.9595,0.65707,0.53609,2.9459,78.8,-0.03373,-0.26467,0.23094,2069.0005,0.189647,-611.737926,-611.725448,-611.724504,-611.77734,45.58,-611.927572945
2718,1.71289,0.67311,0.5871,1.634,78.7,-0.05013,-0.26418,0.21405,2021.6702,0.190091,-611.739909,-611.727588,-611.726644,-611.778324,45.342,-611.929999961
2719,1.44843,0.81077,0.6364,3.1674,77.76,-0.03756,-0.25995,0.22239,1880.5801,0.189519,-611.735828,-611.723228,-611.722283,-611.774663,45.966,-611.925347146
2720,2.19827,0.6025,0.53113,4.0763,79.57,-0.02896,-0.25585,0.22689,2138.3716,0.189292,-611.738048,-611.725495,-611.724551,-611.77661,45.886,-611.92734001
2721,1.30007,0.98981,0.74265,2.0181,77.92,-0.02861,-0.25397,0.22536,1720.2771,0.190249,-611.73547,-611.723126,-611.722182,-611.773281,45.683,-611.925719132
2722,1.95405,0.65171,0.59159,3.6031,78.31,-0.03732,-0.25955,0.22223,2006.4877,0.190152,-611.740579,-611.728291,-611.727347,-611.778686,45.408,-611.930731388
2724,1.46031,0.81839,0.70766,2.0782,78.15,-0.05608,-0.26483,0.20875,1804.0144,0.190627,-611.739166,-611.727117,-611.726173,-611.777394,44.67,-611.929792985
2726,2.14906,0.6235,0.53973,3.2304,78.69,-0.03197,-0.2649,0.23293,2096.1823,0.189977,-611.740489,-611.728123,-611.727179,-611.779038,45.408,-611.93046553
2727,2.28513,0.5848,0.52432,2.4178,79.61,-0.05044,-0.2491,0.19866,2165.6986,0.190137,-611.743787,-611.731592,-611.730648,-611.781935,45.089,-611.933924177
2728,1.57606,0.72743,0.60887,1.7514,78.02,-0.04499,-0.26143,0.21644,1954.4147,0.190627,-611.739292,-611.727137,-611.726193,-611.777436,44.866,-611.929918278
2729,1.73832,0.63362,0.6001,4.1816,78.39,-0.03042,-0.24772,0.2173,2034.9224,0.188936,-611.730929,-611.718011,-611.717066,-611.770064,46.701,-611.919865078
2730,1.52641,0.797,0.60227,2.2681,78.5,-0.04718,-0.25276,0.20558,1917.0082,0.190448,-611.742007,-611.729909,-611.728964,-611.779783,45.195,-611.932454984
2731,2.21864,0.61292,0.53031,0.6202,79.02,-0.04843,-0.25829,0.20986,2122.2049,0.190542,-611.745772,-611.733644,-611.7327,-611.783858,44.945,-611.936314934
2733,1.70224,0.72697,0.65232,3.0688,78.14,-0.03573,-0.26544,0.22971,1898.4749,0.189887,-611.737822,-611.725388,-611.724444,-611.776081,45.648,-611.927709081
2734,1.92893,0.62637,0.58079,3.8273,78.55,-0.02966,-0.24324,0.21358,2065.3154,0.189463,-611.739337,-611.726726,-611.725782,-611.778294,45.803,-611.928799967
2735,1.96493,0.61402,0.56365,4.0462,78.82,-0.04002,-0.26715,0.22713,2078.046,0.189571,-611.735932,-611.72346,-611.722515,-611.774463,45.75,-611.925502585
2736,1.83043,0.70098,0.59459,4.6904,78.17,-0.02701,-0.24827,0.22126,1965.8958,0.190025,-611.73796,-611.725646,-611.724702,-611.776087,45.265,-611.927985749
2738,1.3215,0.88394,0.71996,3.4911,77.86,-0.02823,-0.24275,0.21452,1782.7409,0.190204,-611.737515,-611.725063,-611.724119,-611.776321,45.532,-611.927718313
2739,1.92667,0.6252,0.57816,2.7682,78.61,-0.04396,-0.26056,0.2166,2043.1254,0.18991,-611.737409,-611.724987,-611.724043,-611.775713,45.748,-611.927318992
2740,1.9739,0.64954,0.56231,2.8282,78.97,-0.0428,-0.2605,0.2177,2042.0379,0.190485,-611.744716,-611.732687,-611.731743,-611.782552,45.024,-611.935200518
2742,1.7323,0.76672,0.5924,1.2107,78.72,-0.05409,-0.26054,0.20645,1934.2279,0.191455,-611.745637,-611.734032,-611.733088,-611.782618,44.065,-611.937092721
2743,2.5513,0.58065,0.5582,3.8007,79.27,-0.03194,-0.25807,0.22613,2093.619,0.191296,-611.744956,-611.733311,-611.732366,-611.782232,43.561,-611.936251733
2744,2.04268,0.63548,0.59145,5.2919,78.68,-0.02871,-0.25944,0.23073,2018.7225,0.190065,-611.740035,-611.727733,-611.726788,-611.778207,45.372,-611.930100034
2745,1.75624,0.67836,0.59753,2.4993,78.58,-0.06031,-0.25639,0.19608,1988.0528,0.189395,-611.729373,-611.71672,-611.715776,-611.768083,46.156,-611.91876797
2746,1.65539,0.71206,0.58647,3.3786,78.8,-0.03577,-0.2555,0.21973,1983.6318,0.190125,-611.738603,-611.726263,-611.725319,-611.7772,45.298,-611.92872805
2747,1.66955,0.798,0.66707,3.0726,77.85,-0.04599,-0.25451,0.20852,1831.0211,0.19081,-611.73827,-611.726309,-611.725365,-611.776482,44.771,-611.929080138
2748,1.67561,0.76309,0.69743,2.7108,77.78,-0.04162,-0.25824,0.21662,1825.3232,0.19088,-611.739509,-611.727601,-611.726657,-611.777182,44.719,-611.930388729
2749,1.36722,0.85061,0.84427,1.6072,77.06,-0.04144,-0.26394,0.2225,1685.4393,0.190846,-611.732882,-611.720784,-611.71984,-611.770502,44.979,-611.923727652
2750,1.84828,0.69702,0.67473,4.4586,78.55,-0.02962,-0.2465,0.21688,1874.4765,0.190019,-611.734925,-611.722605,-611.721661,-611.772936,45.448,-611.924944532
2751,1.5529,0.7376,0.56059,1.1885,78.64,-0.06159,-0.26556,0.20397,2010.6981,0.190006,-611.737375,-611.725111,-611.724167,-611.77574,45.434,-611.927380286
2752,1.73528,0.75825,0.68901,3.6825,79.07,-0.02635,-0.25979,0.23344,1832.3631,0.190804,-611.742061,-611.730144,-611.7292,-611.779417,44.663,-611.932865
2755,1.35388,0.86954,0.70096,0.7773,77.81,-0.05299,-0.25823,0.20524,1802.4728,0.190743,-611.744478,-611.732462,-611.731518,-611.782039,44.778,-611.935220905
2756,1.54969,0.86047,0.73001,4.1187,78.29,-0.03881,-0.25028,0.21147,1750.339,0.190737,-611.737247,-611.725315,-611.724371,-611.774474,44.915,-611.927984105
2757,1.2629,0.9724,0.72972,0.7349,77.55,-0.053,-0.25704,0.20404,1734.2985,0.191226,-611.739925,-611.728098,-611.727154,-611.776987,44.585,-611.93115098
2758,1.9955,0.64236,0.55122,3.3466,78.75,-0.03988,-0.25546,0.21558,2081.0198,0.190189,-611.74505,-611.732868,-611.731923,-611.783057,45.123,-611.935239096
2759,1.61254,0.74813,0.68533,4.2706,78.67,-0.02912,-0.25545,0.22633,1847.8014,0.189126,-611.730642,-611.717765,-611.716821,-611.769201,46.466,-611.919767065
2760,1.92985,0.6111,0.59827,2.1028,78.7,-0.04173,-0.26238,0.22065,2041.9093,0.190693,-611.744405,-611.732315,-611.731371,-611.782422,44.749,-611.935097679
2761,2.20254,0.60076,0.56092,5.1786,78.58,-0.03281,-0.25252,0.21971,2081.3648,0.189843,-611.737937,-611.725512,-611.724568,-611.776497,45.6,-611.92777932
2762,1.26567,0.86537,0.70138,2.2774,77.5,-0.05183,-0.26165,0.20982,1819.1205,0.18898,-611.728014,-611.715188,-611.714243,-611.766696,46.674,-611.916993341
2763,1.60485,0.66469,0.60254,3.4519,78.1,-0.04806,-0.25834,0.21028,2017.3742,0.189102,-611.734346,-611.721488,-611.720544,-611.773828,46.352,-611.923447472
2764,1.68068,0.73188,0.64209,1.5074,78.54,-0.05123,-0.25836,0.20713,1902.6696,0.1903,-611.741815,-611.729683,-611.728739,-611.779662,45.018,-611.932115092
2765,1.77358,0.67585,0.55077,3.4422,79.07,-0.05444,-0.25501,0.20057,2047.9629,0.18971,-611.736616,-611.724258,-611.723314,-611.774852,45.733,-611.926326386
2767,2.26517,0.57609,0.52626,1.2635,79.34,-0.04438,-0.26342,0.21904,2171.8068,0.190803,-611.745372,-611.733357,-611.732413,-611.783288,44.497,-611.936175271
2769,1.69731,0.71138,0.6811,1.9363,77.79,-0.05348,-0.25327,0.19979,1879.1137,0.190632,-611.736678,-611.724375,-611.723431,-611.774705,45.33,-611.927309819
2770,1.36395,0.89956,0.72237,4.1976,78.74,-0.05396,-0.25931,0.20535,1768.1965,0.190307,-611.736569,-611.724408,-611.723464,-611.774082,45.439,-611.92687579
2771,1.83261,0.70172,0.55992,1.066,79.04,-0.04834,-0.25706,0.20872,2017.1578,0.19066,-611.745144,-611.7331,-611.732156,-611.78288,44.845,-611.935803698
2772,1.77882,0.70747,0.6386,4.6364,78.2,-0.05716,-0.25325,0.19609,1911.3174,0.190198,-611.737673,-611.725513,-611.724569,-611.775417,45.333,-611.927870645
2774,1.44137,0.85039,0.65786,3.4264,77.78,-0.04452,-0.26062,0.2161,1841.398,0.189466,-611.736751,-611.724083,-611.723139,-611.775365,46.027,-611.926217246
2775,1.85825,0.62228,0.59866,4.2412,79.05,-0.03547,-0.25805,0.22258,2041.1357,0.189953,-611.743776,-611.731403,-611.730459,-611.782146,45.52,-611.933729301
2776,1.78984,0.69359,0.571,3.175,79.29,-0.03863,-0.25768,0.21905,2016.3554,0.1903,-611.740641,-611.728424,-611.72748,-611.779001,45.253,-611.930941834
2777,1.57226,0.74835,0.57212,1.0611,78.68,-0.04975,-0.26628,0.21653,1999.0857,0.190121,-611.740848,-611.728553,-611.727608,-611.779383,45.291,-611.930969161
2778,1.82746,0.63577,0.54208,4.6871,78.6,-0.02998,-0.2614,0.23142,2100.2679,0.189586,-611.734029,-611.721651,-611.720707,-611.772968,45.539,-611.923614746
2782,1.95057,0.63119,0.54708,3.1578,79.28,-0.0376,-0.25815,0.22055,2105.8571,0.18989,-611.743576,-611.731152,-611.730208,-611.782291,45.551,-611.933465905
2783,1.84995,0.76579,0.69208,2.0317,78.33,-0.04267,-0.25604,0.21337,1799.3729,0.191425,-611.742546,-611.730744,-611.7298,-611.77962,44.363,-611.933971399
2784,2.1901,0.61744,0.50435,2.8882,79.84,-0.04258,-0.25745,0.21487,2166.7339,0.1902,-611.745803,-611.733703,-611.732759,-611.783885,45.1,-611.936003336
2785,1.42382,0.83821,0.74006,2.2103,77.11,-0.0448,-0.26776,0.22296,1759.347,0.190067,-611.736683,-611.724344,-611.7234,-611.774622,45.644,-611.926750188
2786,1.57437,0.74141,0.64331,2.6183,77.38,-0.04981,-0.26259,0.21278,1909.2467,0.19057,-611.737174,-611.72494,-611.723996,-611.775411,45.044,-611.927744479
2787,1.6806,0.70206,0.63151,5.1634,78.52,-0.02221,-0.23937,0.21716,1955.3981,0.189016,-611.735682,-611.722977,-611.722033,-611.774508,46.294,-611.924698525
2788,2.1291,0.64255,0.56098,1.0801,77.87,-0.05236,-0.26058,0.20822,2035.9247,0.190536,-611.739378,-611.727245,-611.726301,-611.777474,44.844,-611.929914168
2789,1.79138,0.70904,0.53459,2.2816,79.1,-0.0462,-0.25201,0.20581,2059.3669,0.190429,-611.742783,-611.730706,-611.729761,-611.780802,45.044,-611.933211455
2790,1.45479,0.79176,0.65843,2.9333,77.46,-0.04083,-0.26232,0.22149,1868.5754,0.189484,-611.734089,-611.721472,-611.720528,-611.772691,46.192,-611.923573347
2791,1.45054,0.89471,0.65774,3.1729,77.67,-0.02886,-0.24758,0.21872,1819.4734,0.190039,-611.738674,-611.726249,-611.725305,-611.77709,45.459,-611.928713525
2792,1.40068,0.806,0.68348,2.0684,77.84,-0.04171,-0.2649,0.22319,1844.7233,0.190026,-611.741086,-611.728791,-611.727847,-611.779011,45.623,-611.9311123
2793,2.03686,0.6491,0.55264,3.1958,79.23,-0.06041,-0.25683,0.19642,2066.1483,0.1903,-611.742752,-611.730632,-611.729688,-611.780707,44.881,-611.933051493
2796,2.10008,0.61777,0.58089,2.482,78.74,-0.05001,-0.26102,0.21101,2031.0892,0.190031,-611.734564,-611.722215,-611.721271,-611.773138,45.31,-611.924595314
2797,1.59259,0.66614,0.60702,2.1602,77.86,-0.03633,-0.25258,0.21625,2013.6152,0.189943,-611.736229,-611.723822,-611.722878,-611.775116,45.514,-611.926172394
2798,1.74603,0.71636,0.6004,1.0583,78.57,-0.03149,-0.26491,0.23342,1954.7733,0.190157,-611.742442,-611.730226,-611.729282,-611.780494,45.344,-611.932598579
2799,1.88543,0.65168,0.55,2.6677,79.45,-0.04521,-0.25901,0.2138,2082.7843,0.190081,-611.742453,-611.73019,-611.729246,-611.78094,45.119,-611.932533341
2800,1.72633,0.67967,0.64855,5.0718,78.23,-0.03268,-0.24264,0.20996,1943.5869,0.18916,-611.733586,-611.720848,-611.719904,-611.772246,46.369,-611.922746212
2801,1.67128,0.69734,0.60278,2.6995,78.91,-0.04519,-0.25787,0.21268,1980.4451,0.19022,-611.740334,-611.728088,-611.727144,-611.778814,45.145,-611.930554234
2802,1.53496,0.76596,0.6681,2.2744,78.57,-0.04383,-0.26718,0.22335,1863.5805,0.190198,-611.738333,-611.72603,-611.725086,-611.77604,45.737,-611.928531368
2804,1.73103,0.73818,0.57889,2.9861,79.35,-0.02393,-0.26371,0.23978,1971.9501,0.189898,-611.742421,-611.730145,-611.729201,-611.780601,45.578,-611.932318887
2807,1.68777,0.70379,0.6408,3.985,78.48,-0.03134,-0.2521,0.22076,1929.7765,0.189716,-611.740654,-611.728196,-611.727251,-611.77907,45.735,-611.930370351
2808,1.91989,0.69447,0.6389,2.4819,78.84,-0.0491,-0.26064,0.21154,1910.0039,0.19095,-611.743235,-611.73136,-611.730416,-611.780673,44.421,-611.934185045
2810,1.64549,0.71913,0.5856,4.0093,79.2,-0.01939,-0.2424,0.22301,1993.1112,0.189495,-611.73511,-611.722588,-611.721644,-611.773753,46.083,-611.924605115
2811,1.94651,0.6274,0.57584,4.0162,79.0,-0.03998,-0.25389,0.21391,2059.8816,0.189338,-611.737511,-611.724828,-611.723884,-611.776711,46.014,-611.926848928
2812,1.59079,0.87992,0.70537,2.4715,78.92,-0.0358,-0.25527,0.21947,1749.3823,0.19121,-611.738824,-611.726975,-611.72603,-611.775552,44.848,-611.930033609
2813,1.96169,0.62667,0.56227,2.664,78.77,-0.05145,-0.25727,0.20582,2083.669,0.18992,-611.740204,-611.727892,-611.726947,-611.778812,45.304,-611.930124164
2815,2.53733,0.59687,0.55434,2.9359,79.24,-0.04326,-0.26611,0.22285,2081.3985,0.190836,-611.749284,-611.737497,-611.736553,-611.786653,44.094,-611.940119127
2819,2.3541,0.60246,0.52642,3.0578,79.94,-0.03628,-0.25531,0.21903,2131.949,0.190108,-611.739377,-611.727127,-611.726182,-611.777536,45.315,-611.929484687
2820,1.76734,0.69648,0.64507,3.9179,78.92,-0.05088,-0.25018,0.1993,1919.8041,0.189892,-611.737268,-611.724884,-611.72394,-611.775292,45.706,-611.927159558
2821,1.84716,0.69059,0.60755,3.5725,79.11,-0.04404,-0.25213,0.20809,1960.4559,0.190347,-611.74554,-611.73337,-611.732426,-611.783348,45.314,-611.935886581
2822,1.61527,0.70826,0.62521,2.8214,78.72,-0.02247,-0.24342,0.22095,1953.5473,0.189281,-611.73474,-611.721993,-611.721049,-611.773572,46.5,-611.924021556
2824,1.68244,0.80028,0.65848,2.8712,78.93,-0.04635,-0.26186,0.21551,1821.0374,0.191349,-611.737517,-611.725795,-611.724851,-611.774768,44.042,-611.928866296
2826,1.96887,0.62832,0.58369,2.1247,78.84,-0.05616,-0.25784,0.20168,2029.065,0.189891,-611.73385,-611.721463,-611.720519,-611.772394,45.388,-611.923741596
2827,1.58996,0.76493,0.66407,2.271,78.17,-0.0453,-0.25566,0.21036,1876.086,0.19044,-611.738461,-611.726112,-611.725168,-611.776735,45.381,-611.928900746
2828,1.46744,0.7618,0.65464,3.5736,78.34,-0.04868,-0.25795,0.20927,1901.646,0.189719,-611.738892,-611.726445,-611.725501,-611.777598,45.722,-611.928610855
2829,1.46384,0.74109,0.60972,3.1403,78.1,-0.0531,-0.26017,0.20707,1963.3,0.189728,-611.731936,-611.719354,-611.71841,-611.770942,45.852,-611.921663543
2831,1.80534,0.71952,0.55638,0.5558,79.17,-0.05408,-0.25652,0.20244,2014.929,0.189721,-611.729054,-611.716648,-611.715704,-611.767291,45.781,-611.918775074
2832,2.13649,0.64981,0.59558,3.0259,78.76,-0.04348,-0.26569,0.22221,1982.0496,0.191089,-611.748314,-611.73661,-611.735665,-611.785592,43.951,-611.93940293
2833,1.50564,0.76112,0.65739,3.0381,77.59,-0.03343,-0.24774,0.21431,1896.9487,0.189729,-611.740149,-611.727583,-611.726639,-611.778856,45.897,-611.929877717
2834,2.27299,0.58567,0.52594,1.817,79.08,-0.0385,-0.25998,0.22148,2147.5514,0.190124,-611.737181,-611.724911,-611.723966,-611.775643,44.927,-611.927304868
2835,1.77685,0.69342,0.5427,3.238,79.22,-0.03351,-0.25728,0.22377,2063.4025,0.189485,-611.730993,-611.718505,-611.717561,-611.769489,45.962,-611.920478028
2836,1.69159,0.72832,0.66658,0.8865,77.48,-0.04903,-0.26008,0.21105,1870.5855,0.191019,-611.74291,-611.731034,-611.73009,-611.780464,44.457,-611.933929696
2837,5.21744,0.26715,0.26557,1.6356,90.76,0.06676,-0.2328,0.29956,4049.1987,0.237737,-576.959695,-576.945661,-576.944717,-577.003508,47.092,-577.197431628
2838,2.70563,0.3017,0.29526,1.9781,91.74,0.06893,-0.24238,0.31131,3764.3345,0.237556,-576.966355,-576.952359,-576.951414,-577.010175,46.896,-577.20391068
